,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ERCOT_WZ_Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_FarWest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_North,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_NorthCen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_SouthCen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,383094.3764903095,383217.248553166,384454.52512523404,386648.19816760084,389795.9171344073,393839.17264502106,398767.9950177426,404545.83144936815,411105.2218612954,418472.8380064804,426627.6372856574,435585.8526509492,445245.5983937576,455548.4599536748,466399.1118631826,477662.7930662963,489381.5021901637,501577.9752178269,514316.3990983938,527494.8658051816,540849.6842575782,553969.5815509444,566898.3412263462,579939.100390893,593214.0458085262,606781.8914997664,620671.8943559893,634909.7298722062,649492.7487921325,664417.4526220827,679638.3844690959,695050.2955202712,710495.1400024756
isoNE_Boston,74812.4120962863,74838.56049454144,75038.10819310916,75403.55143844645,75934.58192740234,76620.98041332551,77461.09204057377,78448.54528843144,79571.4641889278,80834.58056576338,82234.23932416941,83773.4507342458,85434.43862399897,87207.17148054193,89076.4692216512,91018.6811243714,93041.22208937076,95147.93401234383,97350.0461709152,99630.01187138226,101942.35453330768,104215.18588430964,106456.08477143693,108717.94454147221,111022.01665654127,113378.50217294326,115792.45894146258,118268.31304795499,120805.47703732422,123403.25617803741,126053.62456015595,128738.09518868785,131428.91821474457
isoNE_ConnCentral,41286.09692150107,41300.52721821861,41410.64992904534,41612.32402059695,41905.37935220539,42284.176314133605,42747.801655110605,43292.73917756387,43912.434990889735,44609.50040685374,45381.91831903397,46231.3499798833,47147.98540280657,48126.28858112095,49157.88221046754,50229.71436519872,51345.87704420977,52508.49044217913,53723.751566145846,54981.97706976992,56258.07017492343,57512.358505086115,58749.024534863995,59997.25807087581,61268.78697886555,62569.24083001354,63901.41085791122,65267.739649350035,66667.90301042472,68101.51754548476,69564.15406308557,71045.61030071959,72530.57218257154
isoNE_ConnNorwalk,15645.596699201646,15651.065140626893,15692.796756097687,15769.222277916655,15880.277230328706,16023.824451769378,16199.517860575923,16406.02497406685,16640.86215884396,16905.018986065243,17197.731062001818,17519.627927536243,17866.992033533654,18237.725479384833,18628.653638879056,19034.830411995797,19457.80648453931,19898.38531610825,20358.915297083513,20835.726869361257,21319.30946889408,21794.629027329273,22263.270516746292,22736.29557716775,23218.148548728823,23710.962788826902,24215.796050999397,24733.57396713432,25264.1736821431,25807.4499061056,26361.724172220336,26923.130276207557,27485.86486362368
isoNE_ConnSW,28016.148212680626,28025.94040331468,28100.668082077093,28237.52120360879,28436.384312913335,28693.430452393943,29008.039902947305,29377.826623758654,29798.34323945922,30271.36174844332,30795.51337146828,31371.92541042043,31993.940950287008,32657.803337005338,33357.82785300603,34085.15765032642,34842.569500230566,35631.502136160976,36456.16075746139,37309.97438536451,38175.912709230186,39027.054628169324,39866.238308954635,40713.271532158964,41576.11265784543,42458.58183159141,43362.573144139904,44289.74409955826,45239.874704551454,46212.704792376455,47205.228777782366,48210.52355299616,49218.19720767091
isoNE_MaineBHE,4767.516807680774,4769.183147859926,4781.899580604151,4805.187919605393,4839.028517850371,4882.770140753715,4936.307330519489,4999.234053827133,5070.793499402669,5151.287208773648,5240.482256343164,5338.570475429972,5444.419056699625,5557.388729141399,5676.512122567455,5800.282064357047,5929.171078554945,6063.423994886381,6203.756413454507,6349.050148722963,6496.407147340494,6641.246237049027,6784.050389586475,6928.190301241528,7075.020248664727,7225.190307237941,7379.022794982336,7536.799769889605,7698.483795631113,7864.030599549862,8032.928720252524,8204.000050298391,8375.47619501498
isoNE_MaineCentral,15807.952281170195,15813.477469040281,15855.642136752322,15932.86073219518,16045.068110543805,16190.104932740847,16367.621525807039,16576.27157978379,16813.54568841464,17080.44369171498,17376.19326378236,17701.430478294355,18052.39920881766,18426.979784664174,18821.964636278408,19232.356337572666,19659.721665939192,20104.872418539828,20570.181355186305,21051.940838483024,21540.541612514815,22020.793599224522,22494.298218070973,22972.2318965814,23459.085094156548,23957.013306210556,24467.085262672117,24990.236200783816,25526.341990580204,26075.255834456275,26635.28184802912,27202.513707114464,27771.087835405266
isoNE_MaineSouth,11477.889075227522,11481.90082149071,11512.515879676905,11568.583006985593,11650.05490285168,11755.363707394574,11884.25552892753,12035.752834365248,12208.033585903982,12401.823750613048,12616.562555605447,12852.711843312454,13107.544353315558,13379.521028271894,13666.312905713457,13964.291438357452,14274.59423699584,14597.810733935183,14935.663750287087,15285.461232710242,15640.22606161774,15988.928976047562,16332.732739815323,16679.752369536272,17033.248312482887,17394.78563773089,17765.14033216046,18144.991455850897,18534.24888011576,18932.806017675633,19339.431515317585,19751.289056554713,20164.12119695405
isoNE_MassCentral,21374.129455318,21381.60013075399,21438.611503896293,21543.019729958534,21694.73672581018,21890.842822177903,22130.86522186489,22412.983562383302,22733.80484423346,23094.680963571358,23494.567648910914,23934.32494340547,24408.87414165358,24915.349210478766,25449.41315507636,26004.308893299218,26582.154884402153,27184.04876945339,27813.198786590332,28464.59179304423,29125.234994033894,29774.58969554916,30414.821196815174,31061.041284897452,31719.32156596219,32392.576512244803,33082.25116681238,33789.61007560602,34514.48540095115,35256.67865597499,36013.8968142503,36780.8580861231,37549.634256931015
isoNE_MassSE,35619.09317975266,35631.542748050924,35726.54981799998,35900.54176188794,36153.37179286014,36480.174404131,36880.161698937605,37350.30011929523,37884.93537338391,38486.320339630845,39152.714783260846,39885.551930234345,40676.36833031799,41520.387859039314,42410.38309586683,43335.09364588597,44298.049832881516,45301.08082980613,46349.53303139359,47435.052244797065,48535.986520684775,49618.1089841205,50685.02801574137,51761.92677693531,52858.92334555133,53980.874567728635,55130.18854732764,56308.97259729419,57516.94702316011,58753.7810548498,60015.653459683504,61293.762356011066,62574.895705541116
isoNE_MassWest,26082.270928314792,26091.38719109154,26160.956624709943,26288.363153476083,26473.49929193285,26712.802246790012,27005.695076441265,27349.956441875125,27741.445957753534,28181.813306318843,28669.784191376664,29206.408100279583,29785.487626460814,30403.525427305547,31055.22918558765,31732.35341708213,32437.483220206697,33171.958016610464,33939.69273234817,34734.56996515696,35540.73495967441,36333.12490420533,37114.38205471384,37902.94691542155,38706.228502790516,39527.78326830646,40369.37455886299,41232.54546560243,42117.09118075892,43022.76949618072,43946.782293860415,44882.684349021496,45820.80107616874
isoNE_NewHampshire,28649.666684347747,28659.680302052995,28736.09776930744,28876.045498268304,29079.405423199365,29342.264048971647,29663.98764301017,30042.13620986948,30472.16180737821,30955.876503454372,31491.880567172462,32081.326791666295,32717.407731643485,33396.28178525615,34112.135688585164,34855.91231714369,35630.451232265055,36437.223700922244,37280.53001302752,38153.65060277749,39039.170059614364,39909.558526064764,40767.718347283924,41633.9052096303,42516.25743252708,43418.68154504626,44343.11446828223,45291.25118680947,46262.866732708535,47257.69505618507,48272.66260783549,49300.6897302918,50331.149524902794
isoNE_RhodeIsland,30003.382059345262,30013.86882699659,30093.897069255174,30240.45741938464,30453.42623296598,30728.70509968135,31065.630342679622,31461.646675144402,31911.991261680254,32418.56179159229,32979.89239575885,33597.19033753871,34263.32651542415,34974.27780938267,35723.95627499596,36502.87683275746,37314.0132151194,38158.90620737564,39042.059290932295,39956.43539613359,40883.79622295173,41795.31111025149,42694.019540883404,43601.134295553915,44525.17823456938,45470.24247303994,46438.35545284082,47431.29224766953,48448.81725972614,49490.65186819059,50553.57729645196,51630.17936872936,52709.329058502175
isoNE_Vermont,19245.11615404503,19251.842697777032,19303.175338038192,19397.183772028737,19533.788690316123,19710.361243177413,19926.47572733477,20180.493101179793,20469.35833177563,20794.288656933317,21154.34382193565,21550.29820360197,21977.57897123209,22433.605568668252,22914.472996226144,23414.097224562913,23934.385699523857,24476.326729423374,25042.808989364363,25629.318680781,26224.1571824381,26808.83159839319,27385.291548872126,27967.143580891443,28559.854526031537,29166.04855463889,29787.026773349517,30423.927770453996,31076.600426088036,31744.86602406442,32426.65993948092,33117.22648600166,33809.42715478627
MISO_ALTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_ALTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_AMIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_AMMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_BREC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CWLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CWLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_GRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_HE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_IPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_NIPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_NSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_OTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SIGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SIPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_UPPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_WEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_WPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRO_Manitoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRO_Saskatchewan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NewBrunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NorthernMaineISA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NovaScotia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Bruce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Essa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Niagara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_PrinceEdwardIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Quebec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY_A_West,25124.283466243043,25132.34172218919,25213.485401737737,25357.351944111986,25563.787194659486,25828.953962456402,26152.19841094323,26531.12331623591,26961.304478342277,27444.491097258306,27979.30314690879,28566.805224728872,29200.315412159907,29876.002736824586,30587.615517115293,31326.315787302065,32094.857921968298,32894.73300351533,33730.150571949984,34594.42724503803,35470.269504880525,36330.705049944874,37178.60531391533,38033.85078336525,38904.454770630924,39794.26788742979,40705.208873574746,41638.96159198414,42595.35229783174,43574.1515511872,44572.37817578084,45583.129692296636,46596.04106525374
NY_B_Genesee,16254.557467039416,16259.770884748888,16312.268087468363,16405.34485058276,16538.901441271428,16710.455327426833,16919.583499017885,17164.735033669524,17443.047624358554,17755.652944029767,18101.658162717456,18481.752038778137,18891.611598012467,19328.75833150116,19789.147613729103,20267.061581257818,20764.282220825833,21281.77421206722,21822.260984290613,22381.418616348332,22948.058789939732,23504.73134272013,24053.293994687636,24606.608744948157,25169.859934223154,25745.538777417463,26334.886633975017,26938.99290597209,27557.745186411426,28190.995035456403,28836.813733386112,29490.735610687716,30146.054841696656
NY_C_Central,26252.406903002968,26260.82698846773,26345.614158457174,26495.940555435278,26711.645102941195,26988.718313594618,27326.476992452655,27722.416276165597,28171.913310570446,28676.795837744332,29235.621866073372,29849.503795244218,30511.45967708988,31217.48652199998,31961.05193713587,32732.92111694183,33535.97211214609,34371.76295730827,35244.69220800436,36147.77638667025,37062.945466780504,37962.01604418369,38847.98848486339,39741.63594335174,40651.331543458466,41581.09879597412,42532.942595421424,43508.622413053025,44507.95670260186,45530.70572189102,46573.75443472112,47629.89042861133,48688.28326020302
NY_D_North,7135.422036470197,7137.71062142152,7160.7558318431,7201.614648698404,7260.243291295914,7335.551978240951,7427.355016683762,7534.971583063677,7657.1451824776605,7794.372596464345,7946.261890723151,8113.11541624486,8293.03547477299,8484.93405101115,8687.035636146602,8896.83020375364,9115.100009976031,9342.26852966586,9579.531293217795,9824.99018668417,10073.733764575609,10318.101758491279,10558.909669944458,10801.803656453709,11049.059538760599,11301.770909832241,11560.482701362373,11825.673138833132,12097.292877845763,12375.276756313659,12658.778105280959,12945.836586134063,13233.508477008096
NY_E_MohawkValley,12686.846448075472,12690.915573309048,12731.890170815379,12804.53752549795,12908.779794881873,13042.679337557067,13205.905989917335,13397.249241368025,13614.475032337587,13858.466645001441,14128.527216544213,14425.194329826994,14745.09385977888,15086.291305128892,15445.629794768467,15818.646478472232,16206.732214906757,16610.639946280022,17032.495336703218,17468.923522002675,17911.191906622946,18345.680462420554,18773.839158636867,19205.706915617953,19645.33016371425,20094.653321346927,20554.645282112986,21026.15633534759,21509.09874625287,22003.356656035503,22507.424679452608,23017.817316298337,23529.30060184087
