,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ERCOT_WZ_North,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_NorthCen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_SouthCen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,8280002.220151539,8392921.66569264,8556842.865251701,8769300.922726365,9024466.262210073,9315254.091995182,9634175.243849982,9974226.984445723,10330194.932649855,10697670.558420565,11071922.843507254,11448808.916526064,11824775.953861702,12246664.92119762,12710789.539561288,13215144.652658638,13758858.136066997,14341132.946906218,14961856.789764917,15618599.970281014,16307446.24025917,17022327.509003893,17755542.102661986,18453501.879866246,19110290.386654105,19722985.000584435,20290047.74083779,20810098.35730996,21282158.079876542,21706064.81984909,22080915.31026054,22405901.73940393,22681268.147440083
isoNE_Boston,714783.4236775389,755955.8773042051,835383.2891482309,953031.3949338434,1106563.1930698112,1292447.6389490482,1506806.5818419592,1746031.7338900322,2007311.9769336588,2288257.883876781,2586350.3997318405,2899220.202626378,3224728.7909096265,3552603.5206202003,3881933.448756735,4212323.182006774,4543627.447350809,4875490.3992140945,5207539.642965604,5538196.440201603,5865033.665276656,6184642.0257870015,6493043.471400032,6776673.632469456,7032717.2592926575,7260066.102178516,7458812.013409904,7629768.502747998,7774440.105215493,7895012.108865964,7993616.126487347,8072429.135410578,8133817.606316125
isoNE_ConnCentral,394461.5188967841,417183.0147461464,461015.9527804918,525941.4238620067,610669.7265695271,713252.2130009552,831548.6807164581,963567.8542301517,1107758.3853961427,1262801.6411706554,1427307.4518552036,1599968.2797067366,1779603.9677974605,1960545.438465717,2142289.97725557,2324619.381783713,2507453.481450172,2690595.8987491746,2873841.123386391,3056317.910271281,3236686.8219785527,3413066.400970996,3583261.3140547127,3739785.9065875937,3881086.55038384,4006551.645003381,4116231.8801933713,4210576.200746598,4290414.901757527,4356953.959772743,4411369.730021218,4454863.602680902,4488741.542031489
isoNE_ConnNorwalk,149483.39267206294,158093.83025199734,174704.56659576917,199308.43598013936,231416.69885832336,270290.9042393511,315120.01047179353,365149.412604052,419791.2186036863,478545.7251241587,540886.1196046375,606316.9033246781,674390.8492342363,742959.628734477,811832.735378462,880927.4801560269,950213.481971164,1019616.3224727772,1089058.1223886088,1158208.718532279,1226560.5236208402,1293400.5488268465,1357896.8603921272,1417212.7277392526,1470759.3948019438,1518305.0921822703,1559869.029042635,1595621.335516228,1625876.656560021,1651092.0037126038,1671713.16334905,1688195.4089779765,1701033.6430471132
isoNE_ConnSW,267675.88126878865,283094.359710572,312838.75746515684,356896.2430651227,414391.64378018875,484002.63532905275,564276.9072917321,653863.2089251287,751708.8178159939,856918.9286534068,968550.1923872593,1085715.332817221,1207613.5125217705,1330397.7773967166,1453726.9926834756,1577453.0894007953,1701521.6649391118,1825799.4603633957,1950147.0193603956,2073973.1276132786,2196368.86225874,2316057.493425254,2431549.2997605363,2537764.6242962615,2633649.197417079,2718787.9959104885,2793215.417105738,2857236.1084457156,2911413.496172218,2956565.938526622,2993491.693152619,3023006.006048168,3045995.085684126
isoNE_MaineBHE,45550.489427454726,48174.25678341106,53235.870362580405,60733.14663009105,70517.15716546333,82362.88162726934,96023.17989172493,111268.10919224394,127918.52742260657,145822.16527987254,164818.4927576413,184756.52178410447,205499.97360179905,226394.21081336128,247381.18240896324,268435.6914432057,289548.48020680214,310696.8719846059,331857.13545165694,352928.66348055704,373756.7843800088,394124.2366237255,413777.5138577336,431852.20924816345,448168.91740092397,462657.01368460077,475322.3515035977,486216.7728096836,495436.15602473344,503119.7614296701,509403.4287803466,514425.8887462385,518337.9477032913
isoNE_MaineCentral,151034.59354209073,159734.38230697325,176517.489562374,201376.6752257827,233818.1280618705,273095.7341159147,318390.03549376625,368938.5966491597,424147.4249480033,483511.6315830066,546498.9372181455,612608.7013039567,681389.0558802811,750669.3789742027,820257.1872384677,890068.9335925786,960073.9216735156,1030196.9608851267,1100359.3637958476,1170227.5410900628,1239288.6382118464,1306822.2675928643,1371987.8624331984,1431919.2551801063,1486021.580199511,1534060.6630042922,1576055.9120918354,1612179.2230490437,1642748.5059282428,1668225.5147125425,1689060.6617371344,1705713.9449194812,1718685.402348763
isoNE_MaineSouth,109663.68574272194,115980.45648222978,128166.38923233014,146216.22709051793,169771.42199930953,198290.23312741544,231177.66583899886,267880.12846884,307966.33292570844,351069.68791287404,396803.714329992,444804.90546910337,494745.1675814981,545048.4484507829,595574.9891461796,646264.1275335007,697093.5754982905,748008.7384095186,798952.482642599,849682.5945892661,899826.6991562789,948861.735010111,996177.3806924123,1039692.5600045543,1078975.350984656,1113855.7234643819,1144347.7696282314,1170576.2999794183,1192772.143676052,1211270.572542333,1226398.6234220904,1238490.2930897055,1247908.6508168273
isoNE_MassCentral,204215.75781483896,215978.85071815047,238671.49937744078,272283.91438684077,316148.40741564956,369256.148479249,430499.1383376877,498846.4783788393,573495.0237531523,653762.1080067037,738928.0296100221,828315.8662315824,921314.641566208,1014989.4305696905,1109079.9741073223,1203473.3071294618,1298127.9247007882,1392942.1606783757,1487809.6208045215,1582279.2548046517,1675657.625636754,1766970.6882841375,1855081.9018920646,1936115.8855621554,2009268.3140506882,2074222.55711272,2131004.8572196527,2179847.636538627,2221180.745216754,2255628.5265741493,2283799.9887473155,2306317.1006581066,2323855.9700439833
isoNE_MassSE,340317.02304351603,359919.7256041526,397736.0759158862,453749.76034308766,526848.1041957313,615349.934479157,717408.8167805191,831306.8016600066,955705.4818017653,1089467.2220995887,1231392.6700421409,1380353.7628630553,1535332.3340919637,1691437.45383889,1848235.4111361227,2005537.9544510026,2163275.9175439547,2321279.878038003,2479372.5343505586,2636802.2300554547,2792413.3813117044,2944582.782819493,3091416.4367581327,3226456.182872956,3348361.6467705723,3456605.17738469,3551230.5066968175,3632624.956531957,3701504.8541901377,3758910.641713313,3805857.205701033,3843381.031359805,3872608.823969044
isoNE_MassWest,249198.9549465608,263553.1384327459,291244.3626133596,332260.68174171593,385787.33384243643,450593.271024919,525326.4318437986,608728.8386603926,699820.4355802851,797768.1832302419,901693.8493379998,1010771.4039272184,1124255.2891703516,1238564.0955733962,1353380.2359673767,1468565.8621636068,1584070.3268143113,1699769.5694804646,1815533.7601327114,1930812.4943446012,2044759.5896861416,2156186.445420407,2263706.1715429965,2362589.745767728,2451855.6717971675,2531117.574324197,2600407.4763254886,2660008.9962728852,2710446.668651825,2752482.3626959347,2786859.234529865,2814336.255973389,2835738.462975787
isoNE_NewHampshire,273728.7338563831,289495.86446918297,319912.8609430169,364966.6016573869,423762.1239349315,494947.2022798279,577036.685730608,668648.7682266076,768706.9225442501,876296.1094814773,990451.648395989,1110266.1994492232,1234920.8161885568,1360481.5548042129,1486599.5665874511,1613123.4343296334,1739997.52523574,1867085.56703728,1994244.9499485912,2120871.0907490375,2246034.513449349,2368429.617972477,2486532.996465508,2595150.127614929,2693202.9020087696,2780266.911672954,2856377.331750412,2921845.6985604395,2977248.178887497,3023421.6361956787,3061182.3788242457,3091364.0876179016,3114873.010541575
isoNE_RhodeIsland,286662.59447272436,303174.73225664784,335028.95158691274,382211.5108379227,443785.1597640263,518333.77933568804,604302.044243065,700242.8571908616,805028.8243443745,917701.6703044125,1037251.132641221,1162726.999119036,1293271.627532978,1424765.1926709379,1556842.3624959122,1689344.5652377238,1822213.5394156226,1955306.5738078463,2088474.3202236549,2221083.628492217,2352161.104279551,2480339.4570562406,2604023.296958009,2717772.6581624974,2820458.4898871807,2911636.330605313,2991343.0175081952,3059904.807208728,3117925.0907464847,3166280.273928253,3205825.236192979,3237433.050347225,3262052.785161383
isoNE_Vermont,183874.43511319524,194465.84140781406,214898.14299950848,245162.52557593767,284657.8072500968,332475.6445839875,387618.40283809754,449157.8681371022,516370.8944950817,588642.8138280009,665325.6119297199,745809.7926836974,829545.237312695,913889.3599047448,998607.8249615015,1083598.9195450775,1168825.2729029988,1254195.3455536868,1339613.3408541998,1424673.1363028646,1508750.3660537202,1590968.006809763,1670302.725161837,1743265.155347169,1809131.088561212,1867615.4331535883,1918741.8176613734,1962719.5133726802,1999935.5543431996,2030952.0949166114,2056317.481744892,2076591.7312801862,2092383.606184258
MISO_ALTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_ALTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_AMIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_AMMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_BREC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CWLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CWLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_GRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_HE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_IPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_NIPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_NSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_OTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SIGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SIPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_UPPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_WEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_WPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRO_Manitoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRO_Saskatchewan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NewBrunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NorthernMaineISA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NovaScotia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Bruce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Essa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Niagara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_PrinceEdwardIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Quebec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY_A_West,543023.1703896368,550428.7089011044,561179.0694821677,575112.5981065843,591846.9766654171,610917.5668708556,631833.2104153738,654134.6506040498,677479.9153336242,701579.882222676,726124.2793097604,750841.4067699783,775498.2615808533,803166.790948828,833605.2395166726,866682.1041399448,902340.1887266174,940527.2212192431,981235.8370050247,1024306.6906755324,1069482.9449190693,1116366.6392327186,1164452.6786609644,1210226.619409372,1253300.4456896856,1293482.4846422083,1330671.871653819,1364778.0864845966,1395736.9389517477,1423537.7988753356,1448121.4277576974,1469434.847294899,1487494.0622485708
NY_B_Genesee,351317.5347226001,356108.6664366948,363063.784344478,372078.30378534173,382904.87793720607,395242.9016201961,408774.61210305506,423202.88591359503,438306.4787241111,453898.3381806473,469777.7288698142,485768.8702395596,501721.01725375437,519621.6153442227,539314.257011728,560713.8641914052,583783.4329557196,608489.1450601495,634826.2358505267,662691.6142635016,691919.1152879104,722251.272004429,753361.3051442368,782975.489022855,810842.79061334,836839.2040901324,860899.4734767757,882965.035254684,902994.3605573154,920980.5720195539,936885.3443468371,950674.4023771702,962358.100647351
NY_C_Central,567405.8424783078,575143.9023756228,586376.972592621,600936.1405599104,618421.9214294676,638348.8138571171,660203.6056845778,683506.4188033176,707899.925975873,733082.0227298103,758728.5053602413,784555.474253936,810319.4641529144,839230.357964143,871035.5451000399,905597.61769934,942856.8114673448,982758.5072415373,1025295.0097253695,1070299.8186281621,1117504.5642022335,1166493.4168352508,1216738.6019415355,1264567.8711700775,1309575.7861579568,1351562.0676051977,1390421.3219044826,1426058.9643018001,1458407.92236501,1487457.088600856,1513144.5646014877,1535414.9932462212,1554285.0979379467
NY_D_North,154221.29357512487,156324.50351373476,159377.65963232357,163334.85137974328,168087.498502825,173503.64140629178,179443.7886767614,185777.50911822627,192407.6809447164,199252.19195532455,206222.92336274433,213242.71105917153,220245.3810220364,228103.3816067787,236748.05308402822,246142.04790371534,256269.12208992732,267114.43011717475,278675.88039862626,290908.2180421277,303738.4999678838,317053.7034046795,330710.37886146957,343710.4067409158,355943.5886204545,367355.48845024925,377917.4601762093,387603.7955979179,396396.2643827391,404291.84750645765,411273.7209397556,417326.83857961255,422455.7458582985
NY_E_MohawkValley,274206.8879192847,277946.4146638597,283374.95451203664,290410.8780787863,298861.1286686243,308491.0808993277,319052.71774634504,330314.13133550563,342102.6382320995,354272.24218263244,366666.2671673774,379147.5146881922,391598.3267202393,405569.92451753374,420940.23044553126,437642.84021440544,455648.8718845795,474931.9299742778,495488.29562274826,517237.50521272304,540049.865272943,563724.420269704,588006.1156797216,611120.2856172888,632870.9962667549,653161.4598274843,671940.7433500687,689163.1374161333,704796.2283254559,718834.6482250288,731248.4838349499,742010.9830447361,751130.2276750501
