,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ERCOT_WZ_Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_FarWest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_North,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_NorthCen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_SouthCen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCOT_WZ_West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,383094.3764903095,475790.8529956576,621655.8573623105,817825.020411119,1064129.3588446805,1357037.4841540179,1696298.062397389,2079921.743621819,2503638.1407674877,2969240.182823411,3475606.0243521156,4024565.0289058117,4610781.914255304,5512716.412172122,6576486.78877856,7793183.313306467,9167115.616294576,10691600.830949249,12360804.5943529,14158856.204772709,16070926.730541743,18055322.03394838,20113519.705607023,22084141.978377808,23979607.183885917,25804972.472552903,27561575.033240277,29249672.365078814,30863125.677275605,32397223.579852216,33841642.22399015,35182375.7711551,36403417.65628696
isoNE_Boston,74812.4120962863,90201.78449475234,115997.91922242698,151666.94241015275,197179.15281125312,251844.16906282236,315612.86763246835,388095.04028515855,468454.2300492631,557041.7125213594,653637.564393936,758598.481942629,870876.0799635404,1035081.8645436446,1231010.2087073259,1456907.9393251643,1713624.1743845586,1999879.7769100142,2314577.5776917385,2654634.768914012,3017133.248870171,3393887.4887977196,3785192.3410905073,4159385.553447497,4518925.491287591,4864811.332009623,5197311.035696382,5516480.34673697,5821120.080966618,6110309.688730932,6382026.888925265,6633526.063280489,6861670.675893445
isoNE_ConnCentral,41286.09692150107,49778.900489796695,64014.79649587859,83699.16045581053,108815.60139228523,138983.12434653778,174174.61992772468,214174.74719762846,258521.8976793439,307409.92688320787,360717.4675823818,418641.3667517836,480603.0608626301,571221.9267337099,679347.2548731096,804011.5363646856,945683.3668136752,1103656.8396510163,1277326.4693287157,1464990.9726144366,1665039.9612515736,1872956.1562970665,2088902.2754627073,2295405.1377531937,2493821.4206249695,2684702.531709123,2868196.347883824,3044333.6323364465,3212452.601383428,3372045.2390259863,3521995.5259920578,3660788.2610096573,3786692.5103785177
isoNE_ConnNorwalk,15645.596699201646,18863.99197952409,24258.76417090892,31718.263681917615,41236.27906027987,52668.43014139454,66004.44367040043,81162.71499770854,97968.3150164012,116494.7063533384,136695.89622099107,158646.48087840684,182127.210449449,216467.73509273643,257442.43125387657,304684.656032872,358371.9863478922,418236.9149674383,484049.989766038,555166.4999739891,630976.1799796046,709767.1817325515,791601.1680172624,869856.5794399185,945047.536489429,1017382.9981630386,1086919.0032285044,1153667.209567262,1217376.830561365,1277855.3507146456,1334679.8482994228,1387276.1293427304,1434988.2468646714
isoNE_ConnSW,28016.148212680626,33779.2418750084,43439.514998065286,56797.03966847319,73840.69320610893,94311.93794263016,118192.3778375182,145335.88564476985,175429.22052861913,208603.9300344726,244777.65611764195,284083.9762881302,326130.28570359387,387622.9373808959,460995.2211416446,545590.5994293034,641727.0544438635,748925.5681977257,866775.2669557086,994121.68452355,1129872.034722823,1270960.9574002672,1417498.8704415718,1557628.7259537817,1692271.1456359841,1821800.306731127,1946316.5563498593,2065840.7699461773,2179923.870684392,2288221.1262556254,2389975.2221238553,2484157.964621641,2569594.7671760456
isoNE_MaineBHE,4767.516807680774,5748.224280057375,7392.116014614768,9665.170215061797,12565.494131401889,16049.092326793267,20112.834341199028,24731.853654921622,29852.845975806773,35498.19679128743,41653.891206834975,48342.66014960016,55497.69392931293,65961.91792594726,78447.7026737937,92843.32496908057,109202.89594341286,127444.90095424504,147499.4214880312,169170.00166713737,192270.6817217444,216279.828344471,241216.23138186903,265062.1732415697,287974.31640945777,310016.33474538225,331205.3043489193,351544.7776026822,370958.33495942113,389387.3132130366,406702.8399092644,422729.9470063218,437268.7547353681
isoNE_MaineCentral,15807.952281170195,19059.74510131087,24510.499266126262,32047.406587625544,41664.19115681185,53214.97456481128,66689.37695039256,82004.9468461284,98984.93989206207,117703.58104248444,138114.40023910906,160292.76783220452,184017.15877250256,218714.03772881217,260113.93152025845,307846.3925647633,362090.84051007987,422576.9921812229,489073.01441004826,560927.5062127169,637523.8692035066,717132.4913508318,799815.675318667,878883.1492729083,954854.3687710327,1027940.4611941607,1098198.0468287298,1165638.9045309243,1230009.6452504273,1291115.755742693,1348529.9255881594,1401672.0023580438,1449879.2322592796
isoNE_MaineSouth,11477.889075227522,13838.961314144542,17796.662512079474,23269.08453535972,30251.67055170042,38638.50069458479,48422.038320827836,59542.41680252052,71871.30502364147,85462.59647885789,100282.55003808257,116385.8908487955,133611.77328737252,158804.5952818755,188864.36394846241,223522.10350964798,262908.0875630619,306826.06802759896,355107.7147273714,407280.05633105093,462895.3910902134,520697.8767117767,580732.7501153287,638142.3171081538,693303.7456600297,746370.3318220921,797383.1866348844,846350.8625283678,893089.377962069,937457.5001308251,979144.9661043591,1017730.5369324365,1052732.998199318
isoNE_MassCentral,21374.129455318,25770.919087733015,33140.95178239482,43331.698181240514,56334.67254943468,71952.63087076654,90171.53840539508,110879.91149577718,133838.77188824536,159148.48006931998,186746.203293561,216733.85075167698,248811.89566142324,295725.9784797933,351703.29126488004,416242.94722028414,489587.54188967217,571371.6220208469,661281.7230954564,758437.077718189,862003.9755207471,969643.7865014053,1081440.7508692378,1188348.868628171,1291070.5021167488,1389891.1193004206,1484887.2771747161,1576074.9020780018,1663111.3835147684,1745733.7177008616,1823364.1328880566,1895218.197741033,1960399.7945895155
isoNE_MassSE,35619.09317975266,42946.15929190233,55228.01066918345,72210.46351296,93879.37670087973,119906.05132582466,150267.09908057997,184776.73711048719,223036.71814643018,265214.2887435683,311204.74075838417,361177.90159682237,414634.6223981582,492814.9801452848,586098.831738505,693651.4702714748,815877.1710758705,952166.9215848852,1101998.346283246,1263903.6831276438,1436493.5886430428,1615870.833699313,1802175.8010831682,1980333.7099742817,2151515.0178471836,2316195.445132146,2474502.570861711,2626462.9356129565,2771505.593318142,2909192.2591659944,3038560.100692172,3158301.8958699577,3266924.3020645417
isoNE_MassWest,26082.270928314792,31447.55416229097,40441.00532925206,52876.49698715019,68743.67422373194,87801.84551139365,110033.88463745348,135303.75111585564,163319.8262600399,194204.57725190444,227881.33099497706,264474.44451290654,303618.413390595,360866.3972666205,429173.9950544869,507929.98817074695,597430.409382917,697229.3059912453,806944.1657389797,925500.2120427103,1051880.0907338315,1183230.034998888,1319652.8408820753,1450109.91973779,1575458.3452935047,1696046.466371181,1811967.703397743,1923241.4908522905,2029449.7504320121,2130271.545746594,2225001.8375894837,2312683.40566054,2392222.741851812
isoNE_NewHampshire,28649.666684347747,34543.07898510205,44421.796178997916,58081.36945902241,75510.42463212994,96444.57781631332,120865.0169884075,148622.31058274145,179396.13456802812,213321.01112413433,250312.71987532589,290507.8588688811,333504.9454389314,396388.1069898116,471419.5302124867,557927.8315171162,656238.1835138729,765860.7363641444,886375.3254017195,1016601.3789287021,1155421.4000096987,1299700.7126717062,1449552.231637939,1592850.7901147793,1730537.8274685866,1862995.9820695599,1990327.870139279,2112554.8391804188,2229217.657554122,2339963.7976513226,2444018.820071303,2540331.280995464,2627700.0333727887
isoNE_RhodeIsland,30003.382059345262,36175.26192241467,46520.754925536094,60825.751922660136,79078.34128272579,101001.64681343418,126575.96761129667,155644.81137202395,187872.71854561905,223400.56757239567,262140.15860911756,304234.5440495945,349263.27091100544,415117.7027233434,493694.4094686353,584290.2842459773,687245.8642827562,802048.1540170512,928257.1357290376,1064636.4549406443,1210015.8122598352,1361112.4162361373,1518044.516886839,1668114.0254051695,1812306.8647795476,1951023.7532919033,2084372.1558469941,2212374.428630872,2334549.6410112157,2450528.6082202625,2559500.2980921743,2660363.5854044175,2751860.5681269895
isoNE_Vermont,19245.11615404503,23203.954681603154,29839.880395648368,39015.55693265957,50723.3437965454,64785.64385940398,81189.82033998083,99835.49413543667,120507.49090336214,143296.17452147198,168144.97082674367,195145.63813927397,224028.48464646307,266269.59556456795,316671.1751373102,374782.22840852645,440821.18670315435,514458.998477733,595413.4224798891,682891.4219282699,776142.3298583906,873060.4602296281,973721.6623350199,1069980.9812645721,1162470.8191386035,1251448.2093097388,1336982.0831594616,1419086.7806510634,1497453.8176988906,1571846.3875414985,1641744.2685516928,1706441.1642604328,1765130.2166065192
MISO_ALTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_ALTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_AMIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_AMMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_BREC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CWLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_CWLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_DPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_GRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_HE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_IPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_MPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_NIPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_NSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_OTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SIGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SIPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_SMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_UPPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_WEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISO_WPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRO_Manitoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRO_Saskatchewan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NewBrunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NorthernMaineISA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_NovaScotia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Bruce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Essa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Niagara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Ontario_West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_PrinceEdwardIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCC_Quebec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY_A_West,25124.283466243043,31203.549294623626,40769.739618498745,53635.00197219603,69788.2540101486,88997.89847754469,111247.45226843307,136406.4488575935,164194.82562446647,194730.16731818757,227938.90052054424,263940.9994500819,302386.5630084687,361537.6740251529,431302.3850859229,511096.3738536101,601202.2766338731,701181.8143759242,810652.3550267182,928573.0584340282,1053971.4063215095,1184112.9932814292,1319094.7233868332,1448333.040690188,1572642.3703124956,1692354.3727753405,1807556.7442550857,1918266.3721861362,2024080.6593770792,2124690.6211374514,2219419.193745893,2307347.8394239526,2387426.807763977
NY_B_Genesee,16254.557467039416,20187.635833138487,26376.635832640415,34700.023305070565,45150.628349518985,57578.615413755724,71973.32048846566,88250.33616618715,106228.47145031444,125983.79967701406,147468.7213453495,170760.85569698105,195633.82861388632,233902.58698670752,279037.98384816706,330661.9825063313,388957.43904458964,453640.8018135107,524464.5208798475,600755.2080416593,681883.6770285466,766080.8604799259,853409.4520374382,937022.2507217614,1017446.1619051317,1094895.7586723843,1169427.7774689686,1241053.143890967,1309511.3912391923,1374602.6169208277,1435888.783720504,1492775.6289152459,1544583.9996706962
NY_C_Central,26252.406903002968,32604.642198095084,42600.370881516625,56043.3055895627,72921.86636033499,92994.056824898,116242.65375756101,142531.33246226233,171567.4550262381,203473.88595561613,238173.7482594663,275792.4032046026,315964.2385330055,377771.335927887,450668.60222002055,534045.4779966976,628197.2904186588,732666.0809537207,847052.0367131236,970267.582035895,1101296.530906402,1237281.6984223153,1378324.3398158327,1513365.6793177398,1643256.711134391,1768343.9879138644,1888719.1435413144,2004399.823725927,2114965.3539716033,2220092.8756451127,2319074.9237022763,2410951.716442331,2494626.367863121
NY_D_North,7135.422036470197,8861.963906437148,11578.809755344993,15232.608544348595,19820.212831934645,25275.847840574057,31594.832285819775,38740.11302264065,46632.1508674808,55304.34047660026,64735.786631621246,74960.56261005504,85879.29475171439,102678.50582562356,122492.03234230369,145153.92383846542,170744.45043709216,199139.13869792366,230229.31920609585,263719.38815787743,299333.14550365414,336294.0064453283,374629.49222382077,411333.8200698949,446638.29078714433,480637.09762082197,513355.1467231838,544797.2342099781,574849.0204672897,603422.7522992021,630326.1402259391,655298.3149289986,678041.1420475884
NY_E_MohawkValley,12686.846448075472,15756.653879014711,20587.2309537852,27083.719031340333,35240.52193152713,44940.6914908869,56175.90434232853,68880.27965090972,82912.3960118108,98331.6294330649,115100.82802292643,133280.5743842967,152694.181229257,182563.33406340764,217791.9676645033,258085.02057227184,303585.2138086029,354071.23244420777,409349.8612532827,468895.51393578295,532217.1042461442,597933.8572229111,666094.7058872613,731355.3406447984,794127.0164659376,854577.2098128786,912750.20405494,968654.5267303296,1022086.8809468296,1072891.24070959,1120725.71354315,1165126.4713838112,1205563.4285776438
